420.4	4.03	förut tyckte jag inte det men sen jag har blivit äldre så blir jag nästan förbannad på dom,
424.48	2.86	och jag har sagt till mamma att jag t.ex. inte vill fira jul med släkten,
427.38	2.21	jag som alltid har varit så snäll och ja följsam,
429.65	2.7	men jag har fått nog av att bara sitta och le,
432.4	1.18	du vet man sitter som en nickedocka,
433.61	3.06	jag är så LESS på det,
436.84	8.07	ofta frågar jag, jag tycker synd om mamma när jag frågar henne hela tiden vad dom andra pratar om, det blir alltid så, ibland säger hon "fråga pappa"
444.96	5.72	och när jag gör det så ser han ut som ett levande frågetecken och jag får fråga min bror Matthias istället,
450.72	2.9	det blir som ett evigt frågande som känns urjobbigt,
453.69	1.22	jag är så less på det.
467.99	1.63	Jaha.
470.24	1.37	Skönt.
477.05	2.34	Men samtidigt samtidigt...precis,
479.43	2.01	varför var ni tvungna att sitta vid var sitt bord?
506.93	2.87	Jo, du,  jag har lagt märke till en sak på tal om  tolk...
509.85	2.51	att det är kanon att ha tolk vid fest, fest med släkten
512.39	2.56	eftersom det hade... det var när...
515.02	2.49	jag tror det var när mamma fyllde 50,
517.56	3.06	då eeh beställde vi tolk,
520.66	2.11	och då var ju folk på festhumör,
522.82	3.37	det var go stämning och folk minglade runt och vi var i en ny lokal,
526.24	2.4	och folk höll tal som dom brukar göra vid såna här tillfällen,
528.68	1.77	och tolken tolkade talen
530.52	3.38	och för första gången kände jag mig DELAKTIG, jag var med,
533.96	2.98	det var en ...sån... ja så BRA,
536.98	1.65	och att tolken översatte vad släktingarna pratade om,
538.68	3.44	och det var faktiskt så att släktingarna och ja vännerna till mamma och pappa kom fram till mig,
542.39	3.71	och dom pratade, ja dom hade ju druckit så du kan tänka dig hur det var,
546.14	3.34	men ändå dom pratade och jag fick lära känna dom på ett annat sätt,
549.53	3.11	tidigare hade vi ju mer eller mindre bara pratat om vad vi heter och så
552.68	6.8	och att någon var min faster men inte vad hon sysslade med eller vem hon var, så jäkla jobbigt!
567.99	3.84	Ja för allvarligt så blir jag eeh irriterad, jag ska försöka boka 
571.87	3.81	kanske inte till mindre träffar men till större för det är ju kanon,
575.72	5.71	eeh för jag fick ju faktiskt veta saker som jag inte hade en aning om,
582.28	3.21	ja för det blev typ " jaså" och "va" och "nähä",
585.54	3.26	du vet hur det brukar vara, på eeh t.ex. bröllop så är det ju toppen att ha tolk,
588.86	1.77	för då får man ju veta saker,
590.69	2.04	fast det beror ju på vem man pratar med,
592.76	2.1	är det någon lättsam person så flyter det ju på,
594.91	4.25	fast om det är någon som brukar gnälla så eeh jaa blir det väl ganska tråkigt.
599.49	2.31	Det måste ju tolken också översätta, suck.
625.72	2.16	Var det den döva flickan?
650.66	2.68	Du det har jag hört andra berätta också,
653.39	8.31	att döva föräldrar som har döva barn har sagt att dom döva barnen ofta sitter hos vuxna döva och lyssnar på det dom berättar, det kan jag tänka mig.
685.27	1.2	Just det.
689.75	3.49	Och en period så var jag mer sluten
693.3	3.36	för jag kände det som att jag inte hängde med,
696.72	2.61	då läste jag böcker, ofta,
699.38	3.24	så skulle vi åka på något kalas så tog jag alltid med mig en bok,
702.68	4.76	och när middagen var klar så gick jag och satte mig i en soffa och läste,
707.52	2.66	jag var mycket för mig själv då,
710.23	6.65	jag vet inte jag eeh sen när man blev äldre funkade det inte att ta med sig en bok och läsa, det passade ju inte, haha
716.94	3.17	det var ju typ som att jag kände att jag var tvungen att umgås,
720.17	2.42	det har ju gjort att jag så att säga har undv//
722.63	3.68	det är kanske elakt att tänka som jag gjort att jag inte eeh kan man säga har småhotat med att inte gifta mig 
726.35	2.59	för jag ORKAR inte bjuda släkten på bröllopet,
728.98	4.93	kanske för att vi eeh inte har något gemensamt ...  inte någon direkt kontakt,
733.95	2.49	ja det är svårt helt enkelt...
